name,category_slug,price,mrp,unit,stock,image_url,description
"Handpicked Farm Fresh White Eggs #908","dairy-eggs",77,92,"6 pcs",57,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Handpicked Farm Fresh White Eggs #908. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Fresh 100% Whole Wheat Bread #909","bakery",85,102,"400 g",58,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Fresh 100% Whole Wheat Bread #909. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Fresh Classic Green Tea Bags #910","beverages",220,264,"25 bags",59,"https://images.unsplash.com/photo-1627435601361-ec25f5b1d0e5?w=500","Enjoy fresh Fresh Classic Green Tea Bags #910. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Fresh Butter Choco Chip Cookies #911","snacks",100,120,"150 g",60,"https://images.unsplash.com/photo-1499636136210-6f4ee915583e?w=500","Enjoy fresh Fresh Butter Choco Chip Cookies #911. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Fresh Refined Sunflower Oil Pouch #912","staples-grains",190,228,"1 L",61,"https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=500","Enjoy fresh Fresh Refined Sunflower Oil Pouch #912. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Super Saver Crisp Shimla Apples #913","fruits-vegetables",220,264,"1 kg",62,"https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=500","Enjoy fresh Super Saver Crisp Shimla Apples #913. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Natural Farm Fresh White Eggs #914","dairy-eggs",107,128,"6 pcs",63,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Natural Farm Fresh White Eggs #914. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Special Double Choco Chip Muffin #915","bakery",180,216,"4 pcs",64,"https://images.unsplash.com/photo-1607958996333-41aef7caefaa?w=500","Enjoy fresh Special Double Choco Chip Muffin #915. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Special Rich Dark Roast Coffee #916","beverages",240,288,"200 g",65,"https://images.unsplash.com/photo-1610889556528-9a770e32642f?w=500","Enjoy fresh Special Rich Dark Roast Coffee #916. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Deluxe Crispy Salted Potato Chips #917","snacks",25,30,"90 g",66,"https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500","Enjoy fresh Deluxe Crispy Salted Potato Chips #917. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Deluxe Chakki Fresh Whole Wheat Atta #918","staples-grains",235,282,"5 kg",67,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Deluxe Chakki Fresh Whole Wheat Atta #918. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Super Saver Green Broccoli #919","fruits-vegetables",80,96,"1 pc",68,"https://images.unsplash.com/photo-1459411621453-7b03977f4bfc?w=500","Enjoy fresh Super Saver Green Broccoli #919. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Daily Farm Fresh White Eggs #920","dairy-eggs",62,74,"6 pcs",69,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Daily Farm Fresh White Eggs #920. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Classic 100% Whole Wheat Bread #921","bakery",70,84,"400 g",70,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Classic 100% Whole Wheat Bread #921. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Classic Classic Green Tea Bags #922","beverages",205,246,"25 bags",71,"https://images.unsplash.com/photo-1627435601361-ec25f5b1d0e5?w=500","Enjoy fresh Classic Classic Green Tea Bags #922. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Classic Butter Choco Chip Cookies #923","snacks",85,102,"150 g",72,"https://images.unsplash.com/photo-1499636136210-6f4ee915583e?w=500","Enjoy fresh Classic Butter Choco Chip Cookies #923. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Classic Refined Sunflower Oil Pouch #924","staples-grains",175,210,"1 L",73,"https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=500","Enjoy fresh Classic Refined Sunflower Oil Pouch #924. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold New Crop Potatoes #925","fruits-vegetables",69,83,"1 kg",74,"https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=500","Enjoy fresh Gold New Crop Potatoes #925. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Value Pack Farm Fresh White Eggs #926","dairy-eggs",92,110,"6 pcs",75,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Value Pack Farm Fresh White Eggs #926. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Handpicked Double Choco Chip Muffin #927","bakery",165,198,"4 pcs",76,"https://images.unsplash.com/photo-1607958996333-41aef7caefaa?w=500","Enjoy fresh Handpicked Double Choco Chip Muffin #927. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Handpicked Rich Dark Roast Coffee #928","beverages",300,360,"200 g",77,"https://images.unsplash.com/photo-1610889556528-9a770e32642f?w=500","Enjoy fresh Handpicked Rich Dark Roast Coffee #928. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Natural Crispy Salted Potato Chips #929","snacks",85,102,"90 g",78,"https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500","Enjoy fresh Natural Crispy Salted Potato Chips #929. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Natural Chakki Fresh Whole Wheat Atta #930","staples-grains",295,354,"5 kg",79,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Natural Chakki Fresh Whole Wheat Atta #930. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Chef Edition Fresh Organic Tomatoes #931","fruits-vegetables",35,42,"1 kg",80,"https://images.unsplash.com/photo-1592924357228-91a4daadcfea?w=500","Enjoy fresh Chef Edition Fresh Organic Tomatoes #931. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Super Saver Farm Fresh White Eggs #932","dairy-eggs",47,56,"6 pcs",81,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Super Saver Farm Fresh White Eggs #932. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Daily 100% Whole Wheat Bread #933","bakery",55,66,"400 g",82,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Daily 100% Whole Wheat Bread #933. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Daily Classic Green Tea Bags #934","beverages",190,228,"25 bags",83,"https://images.unsplash.com/photo-1627435601361-ec25f5b1d0e5?w=500","Enjoy fresh Daily Classic Green Tea Bags #934. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Daily Butter Choco Chip Cookies #935","snacks",70,84,"150 g",84,"https://images.unsplash.com/photo-1499636136210-6f4ee915583e?w=500","Enjoy fresh Daily Butter Choco Chip Cookies #935. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Daily Refined Sunflower Oil Pouch #936","staples-grains",160,192,"1 L",85,"https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=500","Enjoy fresh Daily Refined Sunflower Oil Pouch #936. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Chef Edition Fresh Spinach Bunch #937","fruits-vegetables",50,60,"250 g",86,"https://images.unsplash.com/photo-1576045057995-568f588f82fb?w=500","Enjoy fresh Chef Edition Fresh Spinach Bunch #937. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold Farm Fresh White Eggs #938","dairy-eggs",77,92,"6 pcs",87,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Gold Farm Fresh White Eggs #938. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Value Pack Double Choco Chip Muffin #939","bakery",150,180,"4 pcs",88,"https://images.unsplash.com/photo-1607958996333-41aef7caefaa?w=500","Enjoy fresh Value Pack Double Choco Chip Muffin #939. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Value Pack Rich Dark Roast Coffee #940","beverages",285,342,"200 g",89,"https://images.unsplash.com/photo-1610889556528-9a770e32642f?w=500","Enjoy fresh Value Pack Rich Dark Roast Coffee #940. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Super Saver Crispy Salted Potato Chips #941","snacks",70,84,"90 g",90,"https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500","Enjoy fresh Super Saver Crispy Salted Potato Chips #941. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Super Saver Chakki Fresh Whole Wheat Atta #942","staples-grains",280,336,"5 kg",91,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Super Saver Chakki Fresh Whole Wheat Atta #942. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Local Sourced Crisp Shimla Apples #943","fruits-vegetables",220,264,"1 kg",92,"https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=500","Enjoy fresh Local Sourced Crisp Shimla Apples #943. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Chef Edition Farm Fresh White Eggs #944","dairy-eggs",107,128,"6 pcs",93,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Chef Edition Farm Fresh White Eggs #944. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold 100% Whole Wheat Bread #945","bakery",115,138,"400 g",94,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Gold 100% Whole Wheat Bread #945. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold Classic Green Tea Bags #946","beverages",175,210,"25 bags",95,"https://images.unsplash.com/photo-1627435601361-ec25f5b1d0e5?w=500","Enjoy fresh Gold Classic Green Tea Bags #946. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold Butter Choco Chip Cookies #947","snacks",55,66,"150 g",96,"https://images.unsplash.com/photo-1499636136210-6f4ee915583e?w=500","Enjoy fresh Gold Butter Choco Chip Cookies #947. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Gold Refined Sunflower Oil Pouch #948","staples-grains",145,174,"1 L",97,"https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=500","Enjoy fresh Gold Refined Sunflower Oil Pouch #948. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Local Sourced Green Broccoli #949","fruits-vegetables",80,96,"1 pc",98,"https://images.unsplash.com/photo-1459411621453-7b03977f4bfc?w=500","Enjoy fresh Local Sourced Green Broccoli #949. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Local Sourced Farm Fresh White Eggs #950","dairy-eggs",62,74,"6 pcs",99,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Local Sourced Farm Fresh White Eggs #950. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Chef Edition Double Choco Chip Muffin #951","bakery",135,162,"4 pcs",100,"https://images.unsplash.com/photo-1607958996333-41aef7caefaa?w=500","Enjoy fresh Chef Edition Double Choco Chip Muffin #951. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Chef Edition Rich Dark Roast Coffee #952","beverages",270,324,"200 g",101,"https://images.unsplash.com/photo-1610889556528-9a770e32642f?w=500","Enjoy fresh Chef Edition Rich Dark Roast Coffee #952. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Local Sourced Crispy Salted Potato Chips #953","snacks",55,66,"90 g",102,"https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500","Enjoy fresh Local Sourced Crispy Salted Potato Chips #953. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Local Sourced Chakki Fresh Whole Wheat Atta #954","staples-grains",265,318,"5 kg",103,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Local Sourced Chakki Fresh Whole Wheat Atta #954. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh New Crop Potatoes #955","fruits-vegetables",69,83,"1 kg",104,"https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=500","Enjoy fresh Farm Fresh New Crop Potatoes #955. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh Farm Fresh White Eggs #956","dairy-eggs",92,110,"6 pcs",105,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Farm Fresh Farm Fresh White Eggs #956. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh 100% Whole Wheat Bread #957","bakery",100,120,"400 g",106,"https://images.unsplash.com/photo-1509440159596-0249088772ff?w=500","Enjoy fresh Farm Fresh 100% Whole Wheat Bread #957. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh Classic Green Tea Bags #958","beverages",235,282,"25 bags",107,"https://images.unsplash.com/photo-1627435601361-ec25f5b1d0e5?w=500","Enjoy fresh Farm Fresh Classic Green Tea Bags #958. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh Butter Choco Chip Cookies #959","snacks",115,138,"150 g",108,"https://images.unsplash.com/photo-1499636136210-6f4ee915583e?w=500","Enjoy fresh Farm Fresh Butter Choco Chip Cookies #959. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Farm Fresh Refined Sunflower Oil Pouch #960","staples-grains",205,246,"1 L",109,"https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=500","Enjoy fresh Farm Fresh Refined Sunflower Oil Pouch #960. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Premium Fresh Organic Tomatoes #961","fruits-vegetables",35,42,"1 kg",110,"https://images.unsplash.com/photo-1592924357228-91a4daadcfea?w=500","Enjoy fresh Premium Fresh Organic Tomatoes #961. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Premium Farm Fresh White Eggs #962","dairy-eggs",47,56,"6 pcs",111,"https://images.unsplash.com/photo-1582722872445-44dc5f7e3c8f?w=500","Enjoy fresh Premium Farm Fresh White Eggs #962. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
"Premium Double Choco Chip Muffin #963","bakery",120,144,"4 pcs",112,"https://images.unsplash.com/photo-1607958996333-41aef7caefaa?w=500","Enjoy fresh Premium Double Choco Chip Muffin #963. High quality grocery product delivered directly to your doorstep by Vrindavan Mart."
